zone_id,zone_nom,code_dept,niveau_text,niveau_int,communes,n_communes,lat,lon,bws_raw,gws_raw,sev_raw,x_bws,x_gws,x_sv,x_a,spei3,spei12,S_struct_v2,S_conj_v2,H_v2,S_struct_v3,S_conj_v3,H_v3
11678,Bassin de la Maulne,37,vigilance,1,[],1,47.542680926067334,0.24665347538839333,0.334646612405777,0.09303999692201614,0.5013862151449886,0.5577443540096283,0.6202666461467743,0.16712873838166287,0.2673009842742272,-4.753424308822899,-4.753424308822899,0.46193786180408436,0.7038539400838278,0.653704194694785,0.4465066395438842,0.7038539400838278,0.6505052677243507
11679,Bassin de la Muanne,37,vigilance,1,[],1,46.88451381114578,0.914022946987886,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.2582463897763409,-4.753424308822899,-4.753424308822899,0.23041809485848136,0.7038539400838278,0.6057096279532295,0.1807544449150395,0.7038539400838278,0.5954142419769651
11680,Bassin de la Roumer,37,vigilance,1,[],1,47.3744948082002,0.3725507870617457,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.2927635517732977,-4.753424308822899,-4.753424308822899,0.20514652086059298,0.7038539400838278,0.6004707740060813,0.11304421493001747,0.7038539400838278,0.5813777594987076
11681,Bassin de l'Indrois Amont,37,alerte_renforcee,3,[],1,47.08917543410893,1.2145760435968775,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.2538630410411538,-4.753424308822899,-2.4249650107727643,0.19114233699702118,0.6548442003758207,0.5428096291666087,0.10944727670974648,0.7038539400838278,0.5806321061415209
11682,Bassin de la Veude,37,alerte_renforcee,3,[],1,47.037753429532636,0.3471628237445732,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.2934813381472531,-4.753424308822899,-4.753424308822899,0.2431026762720097,0.7038539400838278,0.6083391701183412,0.18542616723476985,0.7038539400838278,0.5963827004875725
11683,Bassin de la Veude De Poncay,37,alerte_renforcee,3,[],1,46.98362811103774,0.5013770044298822,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.27906292112770975,-4.753424308822899,-4.753424308822899,0.23791204614497413,0.7038539400838278,0.6072631408559185,0.18356394757081262,0.7038539400838278,0.5959966581762469
11684,Bassin du Brignon,37,alerte_renforcee,3,[],1,46.97540436098828,0.8405677206258685,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.2720579883263241,-4.753424308822899,-4.753424308822899,0.2353902703364753,0.7038539400838278,0.6067403710771433,0.18263511774782276,0.7038539400838278,0.5958041096715592
11685,Bassin du Changeon,37,alerte_renforcee,3,[],1,47.35300729718266,0.21295026032715364,0.020807163789868355,0.09303999692201614,0.4206546192353322,0.03467860631644726,0.6202666461467743,0.1402182064117774,0.2927635517732977,-4.753424308822899,-4.753424308822899,0.2095715122571592,0.7038539400838278,0.6013880846431605,0.12407388007751453,0.7038539400838278,0.5836642338116458
11686,Bassin du Douai ou de la Riasse,37,vigilance,1,[],1,47.20722109375033,0.29255410693451284,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.2927635517732977,-4.753424308822899,-4.753424308822899,0.20514652086059298,0.7038539400838278,0.6004707740060813,0.11304421493001747,0.7038539400838278,0.5813777594987076
11687,Bassin du Lathan,37,vigilance,1,[],1,47.46392440854442,0.29133690356939795,0.020807163789868355,0.09303999692201614,0.4206546192353322,0.03467860631644726,0.6202666461467743,0.1402182064117774,0.2673009842742272,-4.753424308822899,-4.753424308822899,0.20040498795749384,0.7038539400838278,0.5994878436050303,0.12160328882890643,0.7038539400838278,0.5831520747068887
