zone_id,zone_nom,code_dept,niveau_text,niveau_int,communes,n_communes,lat,lon,bws_raw,gws_raw,sev_raw,x_bws,x_gws,x_sv,x_a,spei3_t,spei12_t,spei3_lag1,spei12_lag1,spei3_lag2,spei12_lag2,S_struct_v2,S_conj_v2,H_v2,S_struct_v3,S_conj_v3,H_v3
9687,EVRE,49,alerte_renforcee,3,[],1,47.21313682908169,-0.939419175933967,0.04134676977992058,,0.4175253660206122,0.0689112829665343,,0.13917512200687074,0.2752071638734209,-2.8052831942223238,-3.7190164854556804,-1.7105534594057799,-1.1964086031386274,-1.7759501805974236,-0.4538737050785726,0.1552676982298822,0.6225176079840798,0.49905257846181367,0.10796301169745116,0.6502895200448712,0.5175294355762753
9688,THAU,49,crise,4,[],1,47.357993408298384,-0.9300424189208615,0.04134676977992058,,0.4175253660206122,0.0689112829665343,,0.13917512200687074,0.2752071638734209,-2.8052831942223238,-3.7190164854556804,-1.7105534594057799,-1.1964086031386274,-1.7759501805974236,-0.4538737050785726,0.1552676982298822,0.6225176079840798,0.49905257846181367,0.10796301169745116,0.6502895200448712,0.5175294355762753
9689,DIVATTE,49,crise,4,[],1,47.28587010223296,-1.2053614114558346,0.04134676977992058,,0.4175253660206122,0.0689112829665343,,0.13917512200687074,0.2534553205821545,-2.962591216235661,-2.664178959729322,-1.8384287975474005,-1.1649311531030508,-1.8037763473482484,-0.5017417683313676,0.14616227545679392,0.5849222797966647,0.45743862817420533,0.10549712789959477,0.5969847378408318,0.4583308322629163
9690,MAYENNE,49,alerte,2,[],1,47.62582205665619,-0.6422155709683316,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.26012911935483934,-2.512221439416086,-1.8381634299545628,-1.155061684495089,-0.6963365101738501,-1.6021330116504124,-0.09648200294982863,0.43316123252622823,0.5253184075004678,0.4946966872965467,0.4113704098257397,0.556759341966423,0.5116497417994381
9691,LOIRE,49,vigilance,1,[],1,47.32841808545301,-0.2479015500061022,0.020807163789868355,0.09303999692201614,0.4206546192353322,0.03467860631644726,0.6202666461467743,0.1402182064117774,0.3120635662715948,-2.4693257635494086,-3.7190164854556804,-1.2496757610410159,-1.6105814670233967,-1.9254113848882413,-0.7892038873021354,0.21651951747654619,0.613117043456448,0.5057112670701742,0.125848715608603,0.6502895200448712,0.5219078082456483
9692,ROMME,49,alerte_renforcee,3,[],1,47.45543218200834,-0.8269759072659617,0.04134676977992058,,0.4175253660206122,0.0689112829665343,,0.13917512200687074,0.29500362187604307,-2.779662599572189,-2.401039949397513,-1.3457866382694723,-0.9313798563076511,-1.6805445753434625,-0.1900406610342199,0.16355458762632866,0.5651766906618478,0.44293243430017093,0.1100987829291274,0.5815604222400524,0.44346567574175916
9693,ERDRE,49,crise,4,[],1,47.55468499112652,-0.9447124505099131,0.04134676977992058,,0.4175253660206122,0.0689112829665343,,0.13917512200687074,0.2738790582741245,-2.894249369272617,-3.7190164854556804,-1.7347671422706779,-1.1843569832565188,-1.7867783198360763,-0.3562033948118224,0.15471174704878138,0.6251334752725056,0.501691724381635,0.10781616587208488,0.6502895200448712,0.5174934881094275
9694,BRIONNEAU,49,alerte,2,[],1,47.514429078414594,-0.6514238876693652,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.29500362187604307,-2.779662599572189,-2.401039949397513,-1.3457866382694723,-0.9313798563076511,-1.6805445753434625,-0.1900406610342199,0.44775986148859265,0.5651766906618478,0.5294377886986728,0.42268102777125377,0.5815604222400524,0.5350234235246563
9695,SARTHE,49,vigilance,1,[],1,47.62693373368107,-0.5210634035563133,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.2774748536297403,-2.271672135488811,-1.7586962306921774,-0.9913626533491291,-0.6460467246531756,-1.4543035383875926,-0.10289983741140442,0.44042223757153565,0.5049107617418213,0.48256145972631864,0.4171124273640771,0.5317992728458458,0.49421174773113963
9696,LOIR,49,vigilance,1,[],1,47.609462408892696,-0.21063157102788904,0.334646612405777,0.09303999692201614,0.5013862151449886,0.5577443540096283,0.6202666461467743,0.16712873838166287,0.3068074504448506,-2.398972380466344,-2.9885897199874103,-1.0295794755632484,-0.9778529626779485,-1.569948850873284,-0.3761786982475041,0.47616018962550877,0.5758047115349125,0.5462165958341848,0.45741413310708606,0.5990850897225023,0.5593264905202245
9697,AUTHION,49,vigilance,1,[],1,47.355894560381444,0.08678536624933564,0.020807163789868355,0.09303999692201614,0.4206546192353322,0.03467860631644726,0.6202666461467743,0.1402182064117774,0.3215959603528705,-2.4236624474909814,-3.7190164854556804,-1.2509813705677921,-1.5394470926786479,-1.9250956027645123,-0.8604098501597021,0.21995117934580544,0.6119167882742941,0.5054360975950012,0.1266970219974684,0.6502895200448712,0.5221154713897277
9698,COUASNON,49,crise,4,[],1,47.51299141439844,-0.1770449837945326,0.020807163789868355,0.09303999692201614,0.4206546192353322,0.03467860631644726,0.6202666461467743,0.1402182064117774,0.3068074504448506,-2.398972380466344,-2.9885897199874103,-1.0295794755632484,-0.9778529626779485,-1.569948850873284,-0.3761786982475041,0.21462731577891825,0.5758047115349125,0.4685578868290644,0.1253731513428198,0.5990850897225023,0.46614236423149336
9699,LATHAN,49,vigilance,1,[],1,47.4180855656635,0.0065277066572655,0.020807163789868355,0.09303999692201614,0.4206546192353322,0.03467860631644726,0.6202666461467743,0.1402182064117774,0.2947175384783871,-2.4638849894322927,-3.7190164854556804,-0.9999548945859476,-0.9378928371777181,-1.5725681224214485,-0.3878502543565741,0.2102749474709914,0.6129728679233672,0.5038743530512323,0.12425722144661099,0.6502895200448712,0.521518214714583
9704,Alluvions de la Loire-Thau,49,vigilance,1,[],1,47.360753774388584,-0.833688548014871,0.04134676977992058,,0.4175253660206122,0.0689112829665343,,0.13917512200687074,0.2864006188433489,-2.8613438863496876,-3.7190164854556804,-1.6029335085818999,-1.4052653767818446,-1.9981009898287834,-0.5286295862018014,0.1599533305428753,0.6241613078182078,0.5020341844625464,0.10918258768780205,0.6502895200448712,0.5178279845297244
9706,Romme Brionneau,49,alerte,2,[],1,47.470377066763746,-0.7390785408093127,0.04134676977992058,,0.4175253660206122,0.0689112829665343,,0.13917512200687074,0.29500362187604307,-2.779662599572189,-2.401039949397513,-1.3457866382694723,-0.9313798563076511,-1.6805445753434625,-0.1900406610342199,0.16355458762632866,0.5651766906618478,0.44293243430017093,0.1100987829291274,0.5815604222400524,0.44346567574175916
9707,Erdre,49,alerte,2,[],1,47.55455865404501,-0.9448299792033625,0.04134676977992058,,0.4175253660206122,0.0689112829665343,,0.13917512200687074,0.2738790582741245,-2.894249369272617,-3.7190164854556804,-1.7347671422706779,-1.1843569832565188,-1.7867783198360763,-0.3562033948118224,0.15471174704878138,0.6251334752725056,0.501691724381635,0.10781616587208488,0.6502895200448712,0.5174934881094275
9712,Loir-Sarthe aval,49,alerte_renforcee,3,[],1,47.6268667873433,-0.2869357359583513,0.334646612405777,0.09303999692201614,0.5013862151449886,0.5577443540096283,0.6202666461467743,0.16712873838166287,0.2864051674084292,-2.186860856287219,-1.67289812966396,-0.9200212640646225,-0.571704770048146,-1.3417658622561854,-0.050771195934505,0.46881536773239707,0.4944267928954864,0.4853628776447322,0.4519114944968569,0.5223151500254204,0.49877361828524375
9713,Authion alluvions,49,vigilance,1,[],1,47.339027224892995,-0.17967510838071113,0.020807163789868355,0.09303999692201614,0.4206546192353322,0.03467860631644726,0.6202666461467743,0.1402182064117774,0.3120635662715948,-2.4693257635494086,-3.7190164854556804,-1.2496757610410159,-1.6105814670233967,-1.9254113848882413,-0.7892038873021354,0.21651951747654619,0.613117043456448,0.5057112670701742,0.125848715608603,0.6502895200448712,0.5219078082456483
9716,Sud-Loire,49,alerte,2,[],1,47.33320181843273,-0.2689457226691853,0.020807163789868355,0.09303999692201614,0.4206546192353322,0.03467860631644726,0.6202666461467743,0.1402182064117774,0.3120635662715948,-2.4693257635494086,-3.7190164854556804,-1.2496757610410159,-1.6105814670233967,-1.9254113848882413,-0.7892038873021354,0.21651951747654619,0.613117043456448,0.5057112670701742,0.125848715608603,0.6502895200448712,0.5219078082456483
9717,Layon,49,alerte_renforcee,3,[],1,47.21573771402021,-0.5094133708484477,0.04134676977992058,,0.4175253660206122,0.0689112829665343,,0.13917512200687074,0.3149962402144458,-2.704258329425194,-3.7190164854556804,-1.3783939354709882,-1.6298953246360273,-1.8995255661507047,-0.6876464116818164,0.17192359065170654,0.6196015342277872,0.5003943322003069,0.1121616661099764,0.6502895200448712,0.5185572549911143
9719,bassin Mayenne médiane et aval,53,alerte,2,[],1,48.086832727108735,-0.7070113523194825,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.21860599002206932,-2.1575441906643817,-1.675159689022084,-1.0567548954449406,-0.5947482294112729,-1.4657091947207443,-0.08022541212136688,0.41577945745669664,0.49231884408153764,0.46511852108904506,0.39654148919524035,0.5189467848613782,0.4777283621402458
9720,bassin Oudon,53,alerte_renforcee,3,[],1,47.9243266369396,-1.0039021059981807,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.2163962370045394,-2.0480838829923695,-1.6751540737597717,-0.9916035019475585,-0.4970892210639917,-1.513808364946007,-0.01526719543784079,0.4148544445656376,0.4839975293809644,0.45902292756731333,0.3957039172305413,0.5059390917261362,0.4678150684216212
9721,bassin Mayenne amont est,53,alerte,2,[],1,48.458452949297836,-0.38544565903378547,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.1621472965824037,-2.1109583693171405,-1.8318209215515664,-1.1616238561769034,-0.6901534559396915,-1.3260300727316872,-0.07027562788607984,0.39214558578427844,0.4973411298377031,0.4603268985137013,0.3732250045458036,0.5134954382103816,0.4657258941069639
9722,bassin Mayenne amont ouest,53,vigilance,1,[],1,48.40617189484697,-0.7779142410425723,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.14215070575865946,-2.0355287050897415,-2.0813137524320258,-1.3617838352075542,-0.7015589788566079,-1.4711776803612278,-0.08579080900669762,0.3837749198580599,0.5072204866184924,0.46463847419637516,0.36380869293268286,0.5099617129880754,0.4598273100753806
9723,bassin Sarthe amont,53,vigilance,1,[],1,48.30928346503241,-0.23721142558299219,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.19560327952130704,-1.723297614713733,-1.396789515699342,-0.539404146896545,-0.5410290048296786,-1.2069872107816715,-0.14438762261201654,0.4061504158517264,0.44033932127797276,0.4269453910670414,0.38754739709362845,0.46284175831220237,0.43453026763537983
9724,bassin Sarthe aval,53,alerte,2,[],1,47.97885654130399,-0.45832116238946197,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.23165922220441185,-2.029081645809959,-1.5535320848119376,-0.9134187717931261,-0.5692109400199573,-1.3738549570930902,-0.11616810907068911,0.421243601160933,0.47586023412107115,0.45582150967209556,0.4013833307990919,0.5036089670508666,0.468088244629836
9725,bassin Mayenne médiane et aval,53,alerte,2,[],1,48.086832727108735,-0.7070113523194825,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.21860599002206932,-2.1575441906643817,-1.675159689022084,-1.0567548954449406,-0.5947482294112729,-1.4657091947207443,-0.08022541212136688,0.41577945745669664,0.49231884408153764,0.46511852108904506,0.39654148919524035,0.5189467848613782,0.4777283621402458
9726,bassin Oudon,53,alerte_renforcee,3,[],1,47.9243266369396,-1.0039021059981807,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.2163962370045394,-2.0480838829923695,-1.6751540737597717,-0.9916035019475585,-0.4970892210639917,-1.513808364946007,-0.01526719543784079,0.4148544445656376,0.4839975293809644,0.45902292756731333,0.3957039172305413,0.5059390917261362,0.4678150684216212
9727,bassin Mayenne amont est,53,alerte,2,[],1,48.458452949297836,-0.38544565903378547,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.1621472965824037,-2.1109583693171405,-1.8318209215515664,-1.1616238561769034,-0.6901534559396915,-1.3260300727316872,-0.07027562788607984,0.39214558578427844,0.4973411298377031,0.4603268985137013,0.3732250045458036,0.5134954382103816,0.4657258941069639
9728,bassin Mayenne amont ouest,53,vigilance,1,[],1,48.40617189484697,-0.7779142410425723,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.14215070575865946,-2.0355287050897415,-2.0813137524320258,-1.3617838352075542,-0.7015589788566079,-1.4711776803612278,-0.08579080900669762,0.3837749198580599,0.5072204866184924,0.46463847419637516,0.36380869293268286,0.5099617129880754,0.4598273100753806
9729,bassin Sarthe amont,53,vigilance,1,[],1,48.30928346503241,-0.23721142558299219,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.19560327952130704,-1.723297614713733,-1.396789515699342,-0.539404146896545,-0.5410290048296786,-1.2069872107816715,-0.14438762261201654,0.4061504158517264,0.44033932127797276,0.4269453910670414,0.38754739709362845,0.46284175831220237,0.43453026763537983
9730,bassin Sarthe aval,53,alerte,2,[],1,47.97885654130399,-0.45832116238946197,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.23165922220441185,-2.029081645809959,-1.5535320848119376,-0.9134187717931261,-0.5692109400199573,-1.3738549570930902,-0.11616810907068911,0.421243601160933,0.47586023412107115,0.45582150967209556,0.4013833307990919,0.5036089670508666,0.468088244629836
7317,Moselle amont et Meurthe partie du département 54,54,alerte,2,,0,48.576482474051375,6.375243913409504,0.3536083996295929,0.09303999692201614,0.4105830758527218,0.5893473327159882,0.6202666461467743,0.1368610252842406,0.11082002459015669,-3.2462834220358188,-2.1722046684417697,-0.40845718819443827,-0.5775638036659941,-0.9308505365339849,-0.5239680567848379,0.4214062056709989,0.5815110097199019,0.5346095412701091,0.39326630558965486,0.618777744336218,0.5585987587863532
7318,Meuse aval et Chiers partie du département 54,54,vigilance,1,,0,49.394603145230576,5.803219404696444,0.6716166734695435,0.09303999692201614,0.4591402402878886,1.0,0.6202666461467743,0.15304674676262953,0.091246846999395,-0.7463100611170005,-0.40472783571321624,0.4742417818909498,0.7440379205984426,-2.14634033837572,0.5018732323014528,0.6196861953803307,0.2331132473601675,0.4406336182960803,0.5181537362177531,0.27175010996881227,0.3973604995721662
7319,"Moselle aval, Orne, Nied et Seille partie du département 54",54,alerte,2,,0,49.0472737487337,5.90488214714594,0.3536083996295929,0.09303999692201614,0.4105830758527218,0.5893473327159882,0.6202666461467743,0.1368610252842406,0.14767445002485619,-1.1845757923557176,-0.6759988307779503,0.1505022922520681,0.4950121566257072,-1.1923035364168817,0.41270665397758866,0.43467379882749074,0.3295915586026274,0.37890517322401385,0.4105313944493459,0.37197286847409416,0.3889239287989673
7320,Meuse amont et médiane partie du département 55,55,vigilance,1,[],1,49.00936080337253,5.463534099563731,0.6716166734695435,0.09303999692201614,0.4591402402878886,1.0,0.6202666461467743,0.15304674676262953,0.10832249309494513,-0.8772625233123885,-0.34597125479942276,0.35951209080081753,0.52788624978509,-1.2812416229678927,0.2683266867706163,0.6258334279747286,0.25565514994317207,0.4485333563421577,0.5302890281674044,0.30489484925499893,0.4145657075519663
7321,Bassin Saulx-Ornain partie du département 55,55,vigilance,1,[],1,48.681424464812395,5.255804026689531,0.2028668224811554,0.09303999692201614,0.6131240182312397,0.33811137080192566,0.6202666461467743,0.20437467274374657,0.08918113590145213,-2.3999660595285195,-0.778501238176315,-0.23700292965843106,0.20213037018415064,-1.2795605444582447,0.3069469716822509,0.287998224786034,0.48980694192025803,0.4177339573409565,0.290883936248819,0.5454510391804451,0.46445179071295445
7322,Bassin de l'Aisne partie du département 55,55,vigilance,1,[],1,49.03012477516283,5.169681684928104,0.38655808568000793,0.09303999692201614,0.4901896031341051,0.6442634761333466,0.6202666461467743,0.16339653437803503,0.09532673492617019,-1.1028357423835036,-0.5903901033487274,0.23655403045770373,0.40496470735398926,-1.47927467192728,0.11619088170823309,0.44328669310064295,0.31133473612201873,0.37494424661234893,0.41044208797643217,0.3554283352222631,0.380250549561161
7323,"Moselle aval, Orne, Nied et Seille partie du département 55",55,alerte,2,[],1,49.02814374672371,5.706945354101409,0.3536083996295929,0.09303999692201614,0.4105830758527218,0.5893473327159882,0.6202666461467743,0.1368610252842406,0.14033858437345484,-0.9151696415374992,-0.2147095796497457,0.3556947728410555,0.655903130459778,-1.2985633878359502,0.5080320722265181,0.43203288719298627,0.25912849089370615,0.3487984496058584,0.40731749371317266,0.313933579884163,0.3587808771041151
7324,Meuse aval et Chiers partie du département 55,55,vigilance,1,[],1,49.43209264083183,5.389333317112797,0.6716166734695435,0.09303999692201614,0.4591402402878886,1.0,0.6202666461467743,0.15304674676262953,0.08647865098774168,-1.3692734733987,-0.6890395265305913,0.31577929255367776,0.4252448167419363,-2.092501783894922,0.17639971280214467,0.6179696448161355,0.358251830819296,0.47492323296455646,0.5145520744314073,0.4064002177945703,0.4513394607758878
7325,Moselle amont et Meurthe partie du département 57,57,alerte,2,[],1,48.66510693639065,6.816713940762796,0.3536083996295929,0.09303999692201614,0.4105830758527218,0.5893473327159882,0.6202666461467743,0.1368610252842406,0.13986054137452136,-2.2940430954570576,-1.4883444326020285,-0.015320420511261547,-0.16595353209803057,-0.689042041242207,-0.12521197681437463,0.4318607917133702,0.4945771843614374,0.47238837733022154,0.4071045773646731,0.5342384891022804,0.49278863113020877
7326,"Moselle aval, Orne, Nied et Seille partie du département 57",57,alerte,2,[],1,49.1086572959272,6.305813836693792,0.3536083996295929,0.09303999692201614,0.4105830758527218,0.5893473327159882,0.6202666461467743,0.1368610252842406,0.13991014660253845,-1.6766147347374112,-1.0660784936267889,-0.1364163319764519,0.22819277458039264,-1.055565965652185,0.2046306530632691,0.43187864959545635,0.4161794731057735,0.422595324148782,0.4071266914164734,0.4560213282333911,0.4374029805188667
7327,"Lauter, Sauer, Moder et Zorn partie du département 57",57,vigilance,1,[],1,49.00860232002837,7.501431083311726,0.07706476747989655,0.09303999692201614,0.1542709070729354,0.12844127913316092,0.6202666461467743,0.051423635690978464,0.09844888399715464,-3.323746299176257,-1.3443604206563136,-0.4417583031207119,-0.19496137263834828,-1.1396709080339416,0.24219460373836632,0.18649956826610453,0.5692832633002473,0.4538733225093617,0.15859690628457046,0.6243246977585202,0.5018509975815572
7328,Sarre partie du département 57,57,vigilance,1,[],1,48.90667851291157,6.820489820859684,0.3536083996295929,0.09303999692201614,0.4105830758527218,0.5893473327159882,0.6202666461467743,0.1368610252842406,0.11030354272419485,-3.7190164854556804,-1.236146921430231,-0.09392739286944658,-0.032785981895012986,-0.7830196119848389,0.07002693811415837,0.4212202721992526,0.5946808359891709,0.5454660124962472,0.3930023354010463,0.6502895200448712,0.587306302665204
6075,bassin de la  LOIRE aval,58,vigilance,1,[],1,47.26601056627587,3.006730453473841,0.07729806005954742,0.09303999692201614,0.3938548584677823,0.12883010009924573,0.6202666461467743,0.1312849528225941,0.170162313089895,-1.6685135446229427,-0.7114098205099466,-0.8269484623559994,-0.13002500886230936,-1.594764151468558,-0.018293654592684852,0.21251081322253346,0.4016220311327775,0.3224100406085806,0.18768334876414056,0.45482005840445544,0.3528737553726425
6081,bassin de l'ALLIER,58,vigilance,1,[],1,46.81983741150992,3.087279649705184,0.218720480799675,0.09303999692201614,0.2389405553103034,0.364534134666125,0.6202666461467743,0.07964685177010113,0.12714550271398561,-1.3221023304437507,-0.6447594429851896,-0.4634910079394694,0.15667403565535837,-1.1893514015203,0.04578201596645369,0.31487677877064574,0.3492062460498356,0.33356726403262227,0.29579259416505305,0.3979715851399287,0.35491132596190456
6082,bassin de la LOIRE amont,58,vigilance,1,[],1,46.865514110113374,3.3551165850488056,0.28727683424949646,0.09303999692201614,0.3329615798904396,0.47879472374916077,0.6202666461467743,0.11098719329681321,0.17834411070432593,-1.3901813705587107,-0.8358440918420241,-0.5545987248963444,0.00859727345679184,-1.2595279812806581,-0.08196106434022314,0.39043857218868616,0.3685790435267501,0.378240838673792,0.3713733777685553,0.41006106122564323,0.3940847015800244
6083,bassin de l'ACOLIN_COLATRE,58,alerte,2,[],1,46.814856196794445,3.1883411470096914,0.28727683424949646,0.04290509968996048,0.3329615798904396,0.47879472374916077,0.2860339979330699,0.11098719329681321,0.17834411070432593,-1.3901813705587107,-0.8358440918420241,-0.5545987248963444,0.00859727345679184,-1.2595279812806581,-0.08196106434022314,0.34364600143876756,0.3685790435267501,0.3575587718286629,0.3207973750645437,0.41006106122564323,0.3731989742261669
9847,HUISNE,61,vigilance,1,[],1,48.42204704569276,0.6984350225436452,0.334646612405777,0.09303999692201614,0.5013862151449886,0.5577443540096283,0.6202666461467743,0.16712873838166287,0.2225861218184764,-1.1923546591622465,-0.6701093448811395,-0.13115207003004362,0.032891867435426735,-0.8811070893441213,0.20543688011171732,0.44584051132001407,0.33043810940623175,0.38452644468934954,0.4327350398773121,0.3735031932433065,0.3994791871854612
9848,ITON,61,vigilance,1,[],1,48.685125675197895,0.5703246039260075,0.051349468529224396,0.09303999692201614,0.5604092075238286,0.08558244754870734,0.6202666461467743,0.18680306917460954,0.17898821708647167,-1.3431034029332811,-0.9308354369408637,-0.09767610355385468,-0.06813927366990224,-1.0222890462763583,0.27081871271656444,0.1940643123860319,0.3684008748294552,0.2913233006023008,0.16202909011545963,0.4017534730618339,0.30136347739778957
9849,MAYENNE AMONT,61,vigilance,1,[],1,48.551810233386405,-0.43369015210103984,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.1621472965824037,-2.1109583693171405,-1.8318209215515664,-1.1616238561769034,-0.6901534559396915,-1.3260300727316872,-0.07027562788607984,0.39214558578427844,0.4973411298377031,0.4603268985137013,0.3732250045458036,0.5134954382103816,0.4657258941069639
9850,ORNE AMONT,61,vigilance,1,[],1,48.685637017445075,0.034633107894246284,0.3307099938392639,,0.5544128676162594,0.5511833230654399,,0.1848042892054198,0.18179410417907935,-1.2986629684167048,-1.0014779598504344,-0.11617437389461013,-0.17876292106962227,-1.0720621937643695,0.16104565013694247,0.3965552779502192,0.3681489758532413,0.38071296160377976,0.38279545368959667,0.3936937422376431,0.38906835185573685
9851,ORNE MOYENNE,61,vigilance,1,[],1,48.73792458572761,-0.4755868727428173,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.15457201418982786,-1.7113133135396306,-1.7002674998611762,-0.8479534960514052,-0.4894244371581806,-1.0661906918472455,0.05392992908572865,0.38897453734087467,0.4603061060007121,0.43335805756213847,0.36974196459813974,0.4611072062540259,0.4266419570249743
9853,SARTHE,61,vigilance,1,[],1,48.5003814903602,0.17617698910079654,0.334646612405777,,0.5013862151449886,0.5577443540096283,,0.16712873838166287,0.20001571903189397,-1.6416621459182983,-1.0414464300956243,-0.18869896750509113,-0.2288675681663974,-1.0378790035820693,0.03327389624188035,0.40799748355383253,0.4109434480250375,0.4097287102534834,0.38932168372841497,0.45080023355772597,0.42716542991249884
9854,TOUQUES,61,vigilance,1,[],1,48.84269957340413,0.31243678329163976,0.332099974155426,0.09303999692201614,0.615985181243664,0.5534999569257101,0.6202666461467743,0.205328393747888,0.174191527912562,-1.3914856766738835,-1.0184715363721117,-0.08396316911805865,-0.14615932586944194,-1.0870269970728923,0.1947504986564181,0.4262962589719258,0.38041643101619593,0.4003149023006177,0.42119694813831043,0.41028794143059716,0.4147911623923843
9855,AVRE,61,vigilance,1,[],1,48.655115518685676,0.7597675786557699,0.051349468529224396,0.09303999692201614,0.5604092075238286,0.08558244754870734,0.6202666461467743,0.18680306917460954,0.20312562347232813,-1.1641096467639631,-0.7007139253808806,-0.0939445954646461,0.06312084309151449,-0.8343936035633635,0.40599335293694117,0.2027537786849402,0.3280361081090505,0.26910646694355805,0.16600075032288242,0.3679106531452017,0.2785730841262688
9967,ARROUX MORVAN,71,vigilance,1,[],1,46.830906975133566,4.2646177901376365,0.28727683424949646,0.016853200271725655,0.3329615798904396,0.47879472374916077,0.11235466847817104,0.11098719329681321,0.03816117633119195,-1.1124295754567601,-1.7119220218376494,-0.10358660516019859,-0.22514346862184956,-1.333471925717376,-0.48971519403072333,0.2688650389407534,0.42247417508162166,0.3603749049362936,0.2217026636927693,0.4611955778613403,0.37086768900391
9968,VALLÉE DE LA LOIRE,71,vigilance,1,[],1,46.460761698505245,4.014880687858509,0.28727683424949646,0.04290509968996048,0.3329615798904396,0.47879472374916077,0.2860339979330699,0.11098719329681321,0.17016392824846988,-2.746254154965713,-1.4190835599321376,-0.7738174998034001,-0.1986219929972551,-1.5516848871764017,-0.35340024631284744,0.3407011357546593,0.5285270005434958,0.4665386238502426,0.3183007827466382,0.5786150647015976,0.5018303029004091
9969,ARCONCE ET SORNIN,71,vigilance,1,[],1,46.3816449062496,4.271023023793449,0.28727683424949646,0.04290509968996048,0.3329615798904396,0.47879472374916077,0.2860339979330699,0.11098719329681321,0.07964923398854899,-2.523756095322579,-3.7190164854556804,-1.3664043284615555,-1.0846866374221438,-1.8530934597875641,-0.5543721745280583,0.30811584582108786,0.6145758583793339,0.5318938972824095,0.2838984897907765,0.6502895200448712,0.5605979719158816
9970,SEILLE ET GUYOTTE,71,vigilance,1,[],1,46.67842790444643,5.186204064521824,0.10427100211381912,0.24447600543498993,0.507054555098885,0.1737850035230319,1.0,0.16901818503296165,0.07860947741563334,-1.477863012471889,-3.7190164854556804,-0.3574386480955159,-0.12280428824283271,-1.7823406327958375,-0.536611695470918,0.25519191363114396,0.5951323508272569,0.4987907308608156,0.21834955512092336,0.6502895200448712,0.5445517673331224
9971,DHEUNE,71,vigilance,1,[],1,46.84551494318986,4.5865551093494705,0.10427100211381912,0.016853200271725655,0.507054555098885,0.1737850035230319,0.11235466847817104,0.16901818503296165,0.11193499610522285,-1.368825230157725,-2.205222188337854,-0.29996306779319265,-0.3167157628794928,-1.5023052745824326,-0.4305915424341632,0.14291875394634013,0.48230034647154824,0.35931193346658413,0.14819731781444706,0.5244008733839305,0.3991554156628361
9972,BOURBINCE,71,vigilance,1,[],1,46.61736200881912,4.327980769027048,0.28727683424949646,0.016853200271725655,0.3329615798904396,0.47879472374916077,0.11235466847817104,0.11098719329681321,0.07964923398854899,-2.523756095322579,-3.7190164854556804,-1.3664043284615555,-1.0846866374221438,-1.8530934597875641,-0.5543721745280583,0.283800739697402,0.6145758583793339,0.5253337570481137,0.24181730367653254,0.6502895200448712,0.5502966096607163
9973,GROSNE,71,vigilance,1,[],1,46.501386323708005,4.618792894835737,0.10427100211381912,0.24447600543498993,0.507054555098885,0.1737850035230319,1.0,0.16901818503296165,0.09446518608979426,-2.7023478709005206,-3.7190164854556804,-1.183717530344695,-0.6570481298070815,-2.1942505901868876,-0.5794694498407801,0.2608999687538419,0.6195470237566619,0.5240331861089502,0.22418956453455696,0.6502895200448712,0.5459813860796114
9974,SAÔNE AVAL,71,vigilance,1,,0,46.5804462192654,4.898637870116371,0.10427100211381912,0.016853200271725655,0.507054555098885,0.1737850035230319,0.11235466847817104,0.16901818503296165,0.04139812069371107,-1.8042135564903459,-3.7190164854556804,-0.5946330304844665,-0.37517867780432185,-2.0386561304900246,-0.3826511080635728,0.11752547879819587,0.5986877533505855,0.4635203339680923,0.12827774583644613,0.6502895200448712,0.5225024283744115
8078,bassin sarthe amont,72,vigilance,1,[],1,48.23593208199519,0.07854622977105927,0.334646612405777,0.09303999692201614,0.5013862151449886,0.5577443540096283,0.6202666461467743,0.16712873838166287,0.21309438508557665,-1.534631675992495,-1.1260870996234882,-0.35746306621009477,-0.3318280191223076,-1.0901297299215582,-0.02731950470469,0.44242348609617016,0.4039548650961778,0.4200051891716309,0.4295770848780018,0.4341701814126314,0.4323509437273707
